"SessionID","GroupRef","GroupName","Date","Time","Distance_lead","TimeDiff_lead","Speed","nPoints","GPS_Longitude","GPS_Latitude","BurrowLeaveTime","BurrowRef","BurrowNumber","BurrowLatitude","BurrowLongitude","distburrow","TimeForaging","GroupSize","nPups","month","year","breedingyear","season","Babysitting","anypups","PupPresence","habitat"
"36 2018-06-28",36,"Whiskers","28/06/2018","28/06/2018 10:35",24.8718452,15,1.658123013,13,21.845412,-27.002268,"28/06/2018 08:47",117,"R105B",-26.99817,21.84537,456.2062936,108,9,5,6,2018,"2017/2018","May-Sep","N","Y","pups_foraging","Red sand"
"36 2018-06-28",36,"Whiskers","28/06/2018","28/06/2018 10:50",49.82893428,15,3.321928952,13,21.845402,-27.0024915,"28/06/2018 08:47",117,"R105B",-26.99817,21.84537,481.0776498,123,9,5,6,2018,"2017/2018","May-Sep","N","Y","pups_foraging","Red sand"
"36 2018-06-28",36,"Whiskers","28/06/2018","28/06/2018 11:05",12.61538516,15,0.841025677,13,21.845689,-27.0028595,"28/06/2018 08:47",117,"R105B",-26.99817,21.84537,522.9907301,138,9,5,6,2018,"2017/2018","May-Sep","N","Y","pups_foraging","Red sand"
"36 2018-06-28",36,"Whiskers","28/06/2018","28/06/2018 11:20",61.22472742,15,4.081648495,13,21.845631,-27.0029605,"28/06/2018 08:47",117,"R105B",-26.99817,21.84537,533.9039968,153,9,5,6,2018,"2017/2018","May-Sep","N","Y","pups_foraging","Red sand"
"36 2018-06-28",36,"Whiskers","28/06/2018","28/06/2018 11:35",93.46209704,15,6.23080647,13,21.845161,-27.003318,"28/06/2018 08:47",117,"R105B",-26.99817,21.84537,573.447547,168,9,5,6,2018,"2017/2018","May-Sep","N","Y","pups_foraging","Red sand"
"36 2018-07-02",36,"Whiskers","02/07/2018","02/07/2018 10:10",33.66609326,15,2.244406217,12,21.84557,-27.0064395,"02/07/2018 10:10",445,"R10B",-27.00641641,21.84562398,5.938748143,0,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-02",36,"Whiskers","02/07/2018","02/07/2018 10:25",9.308395414,15,0.620559694,12,21.8458985,-27.006362,"02/07/2018 10:10",445,"R10B",-27.00641641,21.84562398,27.89264745,15,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Drie doring"
"36 2018-07-02",36,"Whiskers","02/07/2018","02/07/2018 10:40",5.215884012,15,0.347725601,12,21.8459905,-27.006379,"02/07/2018 10:10",445,"R10B",-27.00641641,21.84562398,36.5894222,30,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Drie doring"
"36 2018-07-02",36,"Whiskers","02/07/2018","02/07/2018 10:55",61.8891507,15,4.12594338,12,21.846018,-27.006339,"02/07/2018 10:10",445,"R10B",-27.00641641,21.84562398,40.01798785,45,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Drie doring"
"36 2018-07-02",36,"Whiskers","02/07/2018","02/07/2018 11:10",24.19796009,15,1.613197339,12,21.846639,-27.0063995,"02/07/2018 10:10",445,"R10B",-27.00641641,21.84562398,100.6879208,60,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-02",36,"Whiskers","02/07/2018","02/07/2018 11:25",27.8518602,15,1.85679068,12,21.846882,-27.0064215,"02/07/2018 10:10",445,"R10B",-27.00641641,21.84562398,124.7725069,75,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-02",36,"Whiskers","02/07/2018","02/07/2018 11:40",61.57907034,15,4.105271356,12,21.84714,-27.006322,"02/07/2018 10:10",445,"R10B",-27.00641641,21.84562398,150.7267963,90,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-02",36,"Whiskers","02/07/2018","02/07/2018 11:55",60.36803196,15,4.024535464,12,21.8477605,-27.0062895,"02/07/2018 10:10",445,"R10B",-27.00641641,21.84562398,212.3720696,105,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-02",36,"Whiskers","02/07/2018","02/07/2018 12:10",70.2203063,15,4.681353754,12,21.847631,-27.00682,"02/07/2018 10:10",445,"R10B",-27.00641641,21.84562398,204.0642503,120,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-02",36,"Whiskers","02/07/2018","02/07/2018 12:25",18.69521632,15,1.246347755,12,21.8480625,-27.007321,"02/07/2018 10:10",445,"R10B",-27.00641641,21.84562398,261.9790536,135,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-02",36,"Whiskers","02/07/2018","02/07/2018 12:40",73.18025631,15,4.878683754,12,21.84825,-27.00734,"02/07/2018 10:10",445,"R10B",-27.00641641,21.84562398,280.0079075,150,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-05",36,"Whiskers","05/07/2018","05/07/2018 09:30",102.3150176,15,6.821001176,13,21.8545705,-27.00454,"05/07/2018 09:30",1138,"R09B",-27.00446712,21.85437008,21.47023337,0,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-05",36,"Whiskers","05/07/2018","05/07/2018 09:45",28.03662812,15,1.869108541,13,21.854532,-27.0036205,"05/07/2018 09:30",1138,"R09B",-27.00446712,21.85437008,95.60369604,15,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-05",36,"Whiskers","05/07/2018","05/07/2018 10:00",45.63665153,15,3.042443435,13,21.8546075,-27.0033775,"05/07/2018 09:30",1138,"R09B",-27.00446712,21.85437008,123.5604473,30,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-05",36,"Whiskers","05/07/2018","05/07/2018 10:15",34.44635226,15,2.296423484,13,21.854652,-27.002969,"05/07/2018 09:30",1138,"R09B",-27.00446712,21.85437008,169.0976969,45,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-05",36,"Whiskers","05/07/2018","05/07/2018 10:30",72.09622654,15,4.806415103,13,21.8546985,-27.002662,"05/07/2018 09:30",1138,"R09B",-27.00446712,21.85437008,203.5679384,60,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-05",36,"Whiskers","05/07/2018","05/07/2018 10:45",40.848242,15,2.723216134,13,21.8548795,-27.00329,"05/07/2018 09:30",1138,"R09B",-27.00446712,21.85437008,140.439915,75,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-05",36,"Whiskers","05/07/2018","05/07/2018 11:00",57.67716044,15,3.845144029,13,21.8550595,-27.0036205,"05/07/2018 09:30",1138,"R09B",-27.00446712,21.85437008,116.4380069,90,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-05",36,"Whiskers","05/07/2018","05/07/2018 11:15",11.72762755,15,0.781841837,13,21.8555875,-27.003839,"05/07/2018 09:30",1138,"R09B",-27.00446712,21.85437008,139.5312022,105,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-05",36,"Whiskers","05/07/2018","05/07/2018 11:30",32.8205158,15,2.188034387,13,21.855501,-27.003911,"05/07/2018 09:30",1138,"R09B",-27.00446712,21.85437008,128.1174881,120,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-05",36,"Whiskers","05/07/2018","05/07/2018 11:45",11.92732327,15,0.795154884,13,21.855678,-27.0041605,"05/07/2018 09:30",1138,"R09B",-27.00446712,21.85437008,134.1384112,135,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-05",36,"Whiskers","05/07/2018","05/07/2018 12:00",12.55739507,15,0.837159671,13,21.8556125,-27.0042505,"05/07/2018 09:30",1138,"R09B",-27.00446712,21.85437008,125.5637946,150,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-05",36,"Whiskers","05/07/2018","05/07/2018 12:15",11.17235382,15,0.744823588,13,21.85549,-27.0042215,"05/07/2018 09:30",1138,"R09B",-27.00446712,21.85437008,114.3924418,165,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-06",36,"Whiskers","06/07/2018","06/07/2018 09:44",39.67832292,16,2.479895182,12,21.854518,-27.004519,"06/07/2018 09:44",1138,"R09B",-27.00446712,21.85437008,15.76709286,0,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-06",36,"Whiskers","06/07/2018","06/07/2018 10:00",8.036429446,15,0.535761963,12,21.8541175,-27.00452,"06/07/2018 09:44",1138,"R09B",-27.00446712,21.85437008,25.73366762,16,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-06",36,"Whiskers","06/07/2018","06/07/2018 10:15",9.216375587,15,0.614425039,12,21.8540485,-27.004482,"06/07/2018 09:44",1138,"R09B",-27.00446712,21.85437008,31.93789184,31,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-06",36,"Whiskers","06/07/2018","06/07/2018 10:30",3.698573696,15,0.24657158,12,21.853962,-27.0045125,"06/07/2018 09:44",1138,"R09B",-27.00446712,21.85437008,40.7882336,46,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-06",36,"Whiskers","06/07/2018","06/07/2018 10:45",5.226445171,15,0.348429678,12,21.85399,-27.0044905,"06/07/2018 09:44",1138,"R09B",-27.00446712,21.85437008,37.78682065,61,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-06",36,"Whiskers","06/07/2018","06/07/2018 11:00",10.6529591,15,0.710197273,12,21.854038,-27.004471,"06/07/2018 09:44",1138,"R09B",-27.00446712,21.85437008,32.93915095,76,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-06",36,"Whiskers","06/07/2018","06/07/2018 11:15",5.696354895,15,0.379756993,12,21.854008,-27.004379,"06/07/2018 09:44",1138,"R09B",-27.00446712,21.85437008,37.22741339,91,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-06",36,"Whiskers","06/07/2018","06/07/2018 11:30",2.201843078,15,0.146789539,12,21.8539515,-27.0043885,"06/07/2018 09:44",1138,"R09B",-27.00446712,21.85437008,42.4280541,106,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-06",36,"Whiskers","06/07/2018","06/07/2018 11:45",8.623678543,15,0.574911903,12,21.853932,-27.004379,"06/07/2018 09:44",1138,"R09B",-27.00446712,21.85437008,44.54320114,121,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-06",36,"Whiskers","06/07/2018","06/07/2018 12:00",5.808800408,15,0.387253361,12,21.8540085,-27.004342,"06/07/2018 09:44",1138,"R09B",-27.00446712,21.85437008,38.47195918,136,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-06",36,"Whiskers","06/07/2018","06/07/2018 12:15",5.248434992,15,0.349895666,12,21.8539605,-27.004312,"06/07/2018 09:44",1138,"R09B",-27.00446712,21.85437008,44.14069511,151,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-12",36,"Whiskers","12/07/2018","12/07/2018 09:35",36.26472767,15,2.417648511,13,21.854409,-27.004469,"12/07/2018 09:35",1138,"R09B",-27.00446712,21.85437008,3.866049734,0,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-12",36,"Whiskers","12/07/2018","12/07/2018 09:50",9.982353426,15,0.665490228,13,21.8544705,-27.0047905,"12/07/2018 09:35",1138,"R09B",-27.00446712,21.85437008,37.35112742,15,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-12",36,"Whiskers","12/07/2018","12/07/2018 10:05",4.526820476,15,0.301788032,13,21.8545705,-27.0048015,"12/07/2018 09:35",1138,"R09B",-27.00446712,21.85437008,42.19848219,30,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-12",36,"Whiskers","12/07/2018","12/07/2018 10:20",45.63470947,15,3.042313965,13,21.854562,-27.0048415,"12/07/2018 09:35",1138,"R09B",-27.00446712,21.85437008,45.81731265,45,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-12",36,"Whiskers","12/07/2018","12/07/2018 10:35",13.95546624,15,0.930364416,13,21.8542595,-27.005151,"12/07/2018 09:35",1138,"R09B",-27.00446712,21.85437008,76.91527256,60,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-12",36,"Whiskers","12/07/2018","12/07/2018 10:50",15.87707684,18,0.882059825,13,21.8543475,-27.005249,"12/07/2018 09:35",1138,"R09B",-27.00446712,21.85437008,87.06744918,75,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-12",36,"Whiskers","12/07/2018","12/07/2018 11:08",3.923160326,12,0.326930027,13,21.8542175,-27.0053325,"12/07/2018 09:35",1138,"R09B",-27.00446712,21.85437008,97.51519723,93,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-12",36,"Whiskers","12/07/2018","12/07/2018 11:20",87.23226342,15,5.815484228,13,21.854178,-27.00533,"12/07/2018 09:35",1138,"R09B",-27.00446712,21.85437008,97.92646846,105,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-12",36,"Whiskers","12/07/2018","12/07/2018 11:35",25.2715828,15,1.684772186,13,21.8543985,-27.0045705,"12/07/2018 09:35",1138,"R09B",-27.00446712,21.85437008,11.84859251,120,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-12",36,"Whiskers","12/07/2018","12/07/2018 11:50",7.621879533,15,0.508125302,13,21.8544505,-27.004348,"12/07/2018 09:35",1138,"R09B",-27.00446712,21.85437008,15.4743985,135,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-12",36,"Whiskers","12/07/2018","12/07/2018 12:05",12.51949609,15,0.834633073,13,21.8544915,-27.00429,"12/07/2018 09:35",1138,"R09B",-27.00446712,21.85437008,23.10372877,150,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-12",36,"Whiskers","12/07/2018","12/07/2018 12:20",14.57254348,15,0.971502899,13,21.854378,-27.0043395,"12/07/2018 09:35",1138,"R09B",-27.00446712,21.85437008,14.22814121,165,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-19",36,"Whiskers","19/07/2018","19/07/2018 08:55",85.6105276,15,5.707368507,13,21.843079,-26.994354,"19/07/2018 08:55",457,"R26B",-26.99427908,21.8431167,9.1398612,0,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-19",36,"Whiskers","19/07/2018","19/07/2018 09:10",38.52658653,15,2.568439102,13,21.843941,-26.994301,"19/07/2018 08:55",457,"R26B",-26.99427908,21.8431167,81.79963903,15,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-19",36,"Whiskers","19/07/2018","19/07/2018 09:25",68.8642668,15,4.59095112,13,21.844307,-26.994184,"19/07/2018 08:55",457,"R26B",-26.99427908,21.8431167,118.5408665,30,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-19",36,"Whiskers","19/07/2018","19/07/2018 09:40",64.43397659,15,4.295598439,13,21.844584,-26.993616,"19/07/2018 08:55",457,"R26B",-26.99427908,21.8431167,163.1916192,45,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-19",36,"Whiskers","19/07/2018","19/07/2018 09:55",23.13049104,15,1.542032736,13,21.845066,-26.993227,"19/07/2018 08:55",457,"R26B",-26.99427908,21.8431167,226.0584909,60,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-19",36,"Whiskers","19/07/2018","19/07/2018 10:10",43.66430978,15,2.910953985,13,21.845063,-26.993019,"19/07/2018 08:55",457,"R26B",-26.99427908,21.8431167,238.6361831,75,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-19",36,"Whiskers","19/07/2018","19/07/2018 10:25",33.50270702,15,2.233513801,13,21.845476,-26.993156,"19/07/2018 08:55",457,"R26B",-26.99427908,21.8431167,265.3246104,90,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-19",36,"Whiskers","19/07/2018","19/07/2018 10:40",37.83343784,15,2.522229189,13,21.845491,-26.993457,"19/07/2018 08:55",457,"R26B",-26.99427908,21.8431167,252.6660668,105,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-19",36,"Whiskers","19/07/2018","19/07/2018 10:55",72.25189285,15,4.816792857,13,21.845295,-26.993165,"19/07/2018 08:55",457,"R26B",-26.99427908,21.8431167,249.1320704,120,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-19",36,"Whiskers","19/07/2018","19/07/2018 11:10",8.364515161,15,0.557634344,13,21.844594,-26.992986,"19/07/2018 08:55",457,"R26B",-26.99427908,21.8431167,205.4095589,135,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Grassland"
"36 2018-07-19",36,"Whiskers","19/07/2018","19/07/2018 11:25",15.77909874,15,1.051939916,13,21.844529,-26.992938,"19/07/2018 08:55",457,"R26B",-26.99427908,21.8431167,204.7240472,150,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Grassland"
"36 2018-07-19",36,"Whiskers","19/07/2018","19/07/2018 11:40",10.67288811,15,0.711525874,13,21.844688,-26.99293,"19/07/2018 08:55",457,"R26B",-26.99427908,21.8431167,216.4398229,165,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Grassland"
"36 2018-07-27",36,"Whiskers","27/07/2018","27/07/2018 08:50",97.67501203,15,6.511667469,13,21.843042,-26.9943425,"27/07/2018 08:50",457,"R26B",-26.99427908,21.8431167,10.23441611,0,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-07-27",36,"Whiskers","27/07/2018","27/07/2018 09:05",44.16167021,15,2.944111347,13,21.84213,-26.994009,"27/07/2018 08:50",457,"R26B",-26.99427908,21.8431167,102.3863822,15,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-27",36,"Whiskers","27/07/2018","27/07/2018 09:20",32.44456713,15,2.162971142,13,21.8418225,-26.9937215,"27/07/2018 08:50",457,"R26B",-26.99427908,21.8431167,142.5923613,30,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-27",36,"Whiskers","27/07/2018","27/07/2018 09:35",121.1426786,15,8.076178574,13,21.8417285,-26.993442,"27/07/2018 08:50",457,"R26B",-26.99427908,21.8431167,166.2648991,45,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-27",36,"Whiskers","27/07/2018","27/07/2018 09:50",52.65206608,15,3.510137739,13,21.840539,-26.99319,"27/07/2018 08:50",457,"R26B",-26.99427908,21.8431167,282.9738108,60,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-27",36,"Whiskers","27/07/2018","27/07/2018 10:05",12.5070533,15,0.833803553,13,21.8403105,-26.9927625,"27/07/2018 08:50",457,"R26B",-26.99427908,21.8431167,325.549427,75,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-27",36,"Whiskers","27/07/2018","27/07/2018 10:20",25.71306735,15,1.71420449,13,21.840432,-26.992732,"27/07/2018 08:50",457,"R26B",-26.99427908,21.8431167,317.137657,90,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-27",36,"Whiskers","27/07/2018","27/07/2018 10:35",14.03698291,15,0.935798861,13,21.8402205,-26.992598,"27/07/2018 08:50",457,"R26B",-26.99427908,21.8431167,342.8564284,105,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-27",36,"Whiskers","27/07/2018","27/07/2018 10:50",87.17635044,15,5.811756696,13,21.840289,-26.9924875,"27/07/2018 08:50",457,"R26B",-26.99427908,21.8431167,344.1627698,120,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Drie doring"
"36 2018-07-27",36,"Whiskers","27/07/2018","27/07/2018 11:05",10.4312946,15,0.69541964,13,21.8404815,-26.9932525,"27/07/2018 08:50",457,"R26B",-26.99427908,21.8431167,285.2800827,135,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-27",36,"Whiskers","27/07/2018","27/07/2018 11:20",27.86177994,15,1.857451996,13,21.840561,-26.993191,"27/07/2018 08:50",457,"R26B",-26.99427908,21.8431167,280.9555602,150,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-07-27",36,"Whiskers","27/07/2018","27/07/2018 11:35",24.03455054,15,1.60230337,13,21.84071,-26.9929785,"27/07/2018 08:50",457,"R26B",-26.99427908,21.8431167,279.1975202,165,14,0,7,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-08-03",36,"Whiskers","03/08/2018","03/08/2018 09:05",59.95064462,15,3.996709641,13,21.854452,-27.004355,"03/08/2018 09:05",1138,"R09B",-27.00446712,21.85437008,14.89275113,0,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-08-03",36,"Whiskers","03/08/2018","03/08/2018 09:20",58.29906673,15,3.886604449,13,21.854563,-27.003825,"03/08/2018 09:05",1138,"R09B",-27.00446712,21.85437008,73.99705706,15,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-08-03",36,"Whiskers","03/08/2018","03/08/2018 09:35",83.51539494,15,5.567692996,13,21.85496,-27.003438,"03/08/2018 09:05",1138,"R09B",-27.00446712,21.85437008,128.6376756,30,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-08-03",36,"Whiskers","03/08/2018","03/08/2018 09:50",87.21622189,15,5.814414793,13,21.855739,-27.003151,"03/08/2018 09:05",1138,"R09B",-27.00446712,21.85437008,199.7488634,45,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-08-03",36,"Whiskers","03/08/2018","03/08/2018 10:05",59.26321739,15,3.950881159,13,21.856193,-27.002479,"03/08/2018 09:05",1138,"R09B",-27.00446712,21.85437008,285.781064,60,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-08-03",36,"Whiskers","03/08/2018","03/08/2018 10:20",61.11652389,15,4.074434926,13,21.856157,-27.001947,"03/08/2018 09:05",1138,"R09B",-27.00446712,21.85437008,331.8333641,75,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-08-03",36,"Whiskers","03/08/2018","03/08/2018 10:35",48.54413806,15,3.236275871,13,21.856002,-27.001415,"03/08/2018 09:05",1138,"R09B",-27.00446712,21.85437008,376.3452905,90,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Grassland"
"36 2018-08-03",36,"Whiskers","03/08/2018","03/08/2018 10:50",8.92589267,15,0.595059511,13,21.856347,-27.001105,"03/08/2018 09:05",1138,"R09B",-27.00446712,21.85437008,422.5215492,105,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Grassland"
"36 2018-08-03",36,"Whiskers","03/08/2018","03/08/2018 11:05",58.66607932,15,3.911071955,13,21.856318,-27.001029,"03/08/2018 09:05",1138,"R09B",-27.00446712,21.85437008,428.7297576,120,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Grassland"
"36 2018-08-03",36,"Whiskers","03/08/2018","03/08/2018 11:20",31.63546331,15,2.109030888,13,21.856708,-27.001426,"03/08/2018 09:05",1138,"R09B",-27.00446712,21.85437008,410.3372254,135,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Grassland"
"36 2018-08-03",36,"Whiskers","03/08/2018","03/08/2018 11:35",107.3138826,15,7.154258839,13,21.856689,-27.001142,"03/08/2018 09:05",1138,"R09B",-27.00446712,21.85437008,435.7881198,150,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-08-03",36,"Whiskers","03/08/2018","03/08/2018 11:50",3.388311501,15,0.225887433,13,21.855624,-27.001318,"03/08/2018 09:05",1138,"R09B",-27.00446712,21.85437008,371.9659908,165,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Grassland"
"36 2018-08-10",36,"Whiskers","10/08/2018","10/08/2018 09:14",81.14487317,16,5.071554573,13,21.841059,-26.991802,"10/08/2018 09:14",304,"R01B",-26.99176409,21.84097152,9.648916302,0,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","White sand"
"36 2018-08-10",36,"Whiskers","10/08/2018","10/08/2018 09:30",21.62915359,15,1.441943573,13,21.84051,-26.9912605,"10/08/2018 09:14",304,"R01B",-26.99176409,21.84097152,72.37756972,16,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-08-10",36,"Whiskers","10/08/2018","10/08/2018 09:45",84.9922631,15,5.666150873,13,21.8403875,-26.9910995,"10/08/2018 09:14",304,"R01B",-26.99176409,21.84097152,93.9649364,31,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-08-10",36,"Whiskers","10/08/2018","10/08/2018 10:00",34.26046573,15,2.284031049,13,21.840732,-26.9903995,"10/08/2018 09:14",304,"R01B",-26.99176409,21.84097152,153.7526109,46,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-08-10",36,"Whiskers","10/08/2018","10/08/2018 10:15",30.85571858,15,2.057047905,13,21.84062,-26.990108,"10/08/2018 09:14",304,"R01B",-26.99176409,21.84097152,187.6239988,61,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-08-10",36,"Whiskers","10/08/2018","10/08/2018 10:30",20.06100473,15,1.337400315,13,21.840841,-26.9899125,"10/08/2018 09:14",304,"R01B",-26.99176409,21.84097152,206.5245961,76,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-08-10",36,"Whiskers","10/08/2018","10/08/2018 10:45",45.15683673,15,3.010455782,13,21.8407875,-26.9897385,"10/08/2018 09:14",304,"R01B",-26.99176409,21.84097152,226.2256141,91,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-08-10",36,"Whiskers","10/08/2018","10/08/2018 11:00",40.186616,15,2.679107734,13,21.84054,-26.9893975,"10/08/2018 09:14",304,"R01B",-26.99176409,21.84097152,266.9026829,106,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-08-10",36,"Whiskers","10/08/2018","10/08/2018 11:15",11.23786266,15,0.749190844,13,21.8401605,-26.98927,"10/08/2018 09:14",304,"R01B",-26.99176409,21.84097152,289.0617009,121,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-08-10",36,"Whiskers","10/08/2018","10/08/2018 11:30",12.82264942,15,0.854843294,13,21.840049,-26.9892515,"10/08/2018 09:14",304,"R01B",-26.99176409,21.84097152,294.2895878,136,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
"36 2018-08-10",36,"Whiskers","10/08/2018","10/08/2018 11:45",5.803374299,15,0.38689162,13,21.8400295,-26.9891375,"10/08/2018 09:14",304,"R01B",-26.99176409,21.84097152,306.9596186,151,14,0,8,2018,"2017/2018","May-Sep","N","N","neither","Red sand"
