SessionID,GroupRef,GroupName,Date,Time,Distance_lead,TimeDiff_lead,Speed,nPoints,GPS_Longitude,GPS_Latitude,BurrowLeaveTime,BurrowRef,BurrowNumber,BurrowLatitude,BurrowLongitude,distburrow,TimeForaging,GroupSize,nPups,month,year,breedingyear,season,Babysitting,anypups,PupPresence,habitat
10 2002-06-08,10,Gattaca,08/06/2002,08/06/2002 09:30,56.18635276,15,3.745756851,14,21.846399,-26.9656135,08/06/2002 09:30,NA,NA,NA,NA,NA,0,9,0,6,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-06-08,10,Gattaca,08/06/2002,08/06/2002 09:45,13.46693167,15,0.897795445,14,21.846104,-26.965182,08/06/2002 09:30,NA,NA,NA,NA,NA,15,9,0,6,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-06-08,10,Gattaca,08/06/2002,08/06/2002 10:00,28.70597391,15,1.913731594,14,21.846004,-26.965264,08/06/2002 09:30,NA,NA,NA,NA,NA,30,9,0,6,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-06-08,10,Gattaca,08/06/2002,08/06/2002 10:15,37.82222726,15,2.521481817,14,21.845864,-26.96549,08/06/2002 09:30,NA,NA,NA,NA,NA,45,9,0,6,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-06-08,10,Gattaca,08/06/2002,08/06/2002 10:30,73.06325781,15,4.870883854,14,21.846008,-26.965805,08/06/2002 09:30,NA,NA,NA,NA,NA,60,9,0,6,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-06-08,10,Gattaca,08/06/2002,08/06/2002 10:45,10.29246625,15,0.686164417,14,21.845851,-26.966447,08/06/2002 09:30,NA,NA,NA,NA,NA,75,9,0,6,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-06-08,10,Gattaca,08/06/2002,08/06/2002 11:00,53.30899868,15,3.553933245,14,21.845832,-26.966538,08/06/2002 09:30,NA,NA,NA,NA,NA,90,9,0,6,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-06-08,10,Gattaca,08/06/2002,08/06/2002 11:15,7.195085908,15,0.479672394,14,21.846297,-26.966779,08/06/2002 09:30,NA,NA,NA,NA,NA,105,9,0,6,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-06-08,10,Gattaca,08/06/2002,08/06/2002 11:30,49.64191636,15,3.309461091,14,21.846257,-26.966833,08/06/2002 09:30,NA,NA,NA,NA,NA,120,9,0,6,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-06-08,10,Gattaca,08/06/2002,08/06/2002 11:45,15.65624044,15,1.043749363,14,21.846672,-26.967083,08/06/2002 09:30,NA,NA,NA,NA,NA,135,9,0,6,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-06-08,10,Gattaca,08/06/2002,08/06/2002 12:00,134.8372862,15,8.989152413,14,21.846572,-26.967192,08/06/2002 09:30,NA,NA,NA,NA,NA,150,9,0,6,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-06-08,10,Gattaca,08/06/2002,08/06/2002 12:15,25.41070982,15,1.694047321,14,21.847911,-26.966977,08/06/2002 09:30,NA,NA,NA,NA,NA,165,9,0,6,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-06-08,10,Gattaca,08/06/2002,08/06/2002 12:30,49.46890468,15,3.297926979,14,21.847949,-26.966751,08/06/2002 09:30,NA,NA,NA,NA,NA,180,9,0,6,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-07-06,10,Gattaca,06/07/2002,06/07/2002 10:00,23.94825496,15,1.596550331,10,21.8414365,-26.9568305,06/07/2002 09:00,NA,NA,NA,NA,NA,0,9,0,7,2002,2001/2002,May-Sep,N,N,neither,White sand
10 2002-07-06,10,Gattaca,06/07/2002,06/07/2002 10:15,34.50938265,15,2.30062551,10,21.841507,-26.9566245,06/07/2002 09:00,NA,NA,NA,NA,NA,15,9,0,7,2002,2001/2002,May-Sep,N,N,neither,Shrubland
10 2002-07-06,10,Gattaca,06/07/2002,06/07/2002 10:30,36.97314091,15,2.464876061,10,21.8412025,-26.956474,06/07/2002 09:00,NA,NA,NA,NA,NA,30,9,0,7,2002,2001/2002,May-Sep,N,N,neither,White sand
10 2002-07-06,10,Gattaca,06/07/2002,06/07/2002 10:45,15.350153,15,1.023343533,10,21.841361,-26.956173,06/07/2002 09:00,NA,NA,NA,NA,NA,45,9,0,7,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-07-06,10,Gattaca,06/07/2002,06/07/2002 11:00,21.56634943,15,1.437756628,10,21.8414395,-26.956054,06/07/2002 09:00,NA,NA,NA,NA,NA,60,9,0,7,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-07-06,10,Gattaca,06/07/2002,06/07/2002 11:15,11.98507398,15,0.799004932,10,21.8412895,-26.9559135,06/07/2002 09:00,NA,NA,NA,NA,NA,75,9,0,7,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-07-06,10,Gattaca,06/07/2002,06/07/2002 11:30,18.23616509,15,1.215744339,10,21.8412265,-26.9558215,06/07/2002 09:00,NA,NA,NA,NA,NA,90,9,0,7,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-07-06,10,Gattaca,06/07/2002,06/07/2002 11:45,16.2562007,15,1.083746714,10,21.841097,-26.955705,06/07/2002 09:00,NA,NA,NA,NA,NA,105,9,0,7,2002,2001/2002,May-Sep,N,N,neither,White sand
10 2002-07-06,10,Gattaca,06/07/2002,06/07/2002 12:00,14.92233145,15,0.994822096,10,21.8409355,-26.9556795,06/07/2002 09:00,NA,NA,NA,NA,NA,120,9,0,7,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-07-30,10,Gattaca,30/07/2002,30/07/2002 09:45,86.94010174,15,5.796006783,13,21.848745,-26.9640195,30/07/2002 09:43,319,G61A,-26.96401949,21.8487449,0.010074377,0,9,0,7,2002,2001/2002,May-Sep,N,N,neither,Shrubland
10 2002-07-30,10,Gattaca,30/07/2002,30/07/2002 10:00,3.812970222,15,0.254198015,13,21.8489095,-26.9647875,30/07/2002 09:43,319,G61A,-26.96401949,21.8487449,87.04028634,15,9,0,7,2002,2001/2002,May-Sep,N,N,neither,White sand
10 2002-07-30,10,Gattaca,30/07/2002,30/07/2002 10:15,61.44787462,15,4.096524975,13,21.8489145,-26.9648215,30/07/2002 09:43,319,G61A,-26.96401949,21.8487449,90.85128316,30,9,0,7,2002,2001/2002,May-Sep,N,N,neither,White sand
10 2002-07-30,10,Gattaca,30/07/2002,30/07/2002 10:30,13.66317956,15,0.910878637,13,21.849118,-26.9653435,30/07/2002 09:43,319,G61A,-26.96401949,21.8487449,151.9657465,45,9,0,7,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-07-30,10,Gattaca,30/07/2002,30/07/2002 10:45,21.02993437,15,1.401995625,13,21.848995,-26.965399,30/07/2002 09:43,319,G61A,-26.96401949,21.8487449,155.5582345,60,9,0,7,2002,2001/2002,May-Sep,N,N,neither,White sand
10 2002-07-30,10,Gattaca,30/07/2002,30/07/2002 11:00,48.65926924,15,3.243951283,13,21.8488855,-26.965561,30/07/2002 09:43,319,G61A,-26.96401949,21.8487449,172.1661581,75,9,0,7,2002,2001/2002,May-Sep,N,N,neither,White sand
10 2002-07-30,10,Gattaca,30/07/2002,30/07/2002 11:15,32.14405648,15,2.142937099,13,21.849244,-26.96586,30/07/2002 09:43,319,G61A,-26.96401949,21.8487449,210.783945,90,9,0,7,2002,2001/2002,May-Sep,N,N,neither,White sand
10 2002-07-30,10,Gattaca,30/07/2002,30/07/2002 11:30,24.63206989,15,1.642137993,13,21.8492645,-26.9661485,30/07/2002 09:43,319,G61A,-26.96401949,21.8487449,242.5425154,105,9,0,7,2002,2001/2002,May-Sep,N,N,neither,White sand
10 2002-07-30,10,Gattaca,30/07/2002,30/07/2002 11:45,23.23135812,15,1.548757208,13,21.8491065,-26.9663195,30/07/2002 09:43,319,G61A,-26.96401949,21.8487449,258.5373077,120,9,0,7,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-07-30,10,Gattaca,30/07/2002,30/07/2002 12:00,15.9143461,15,1.060956407,13,21.8493085,-26.9664255,30/07/2002 09:43,319,G61A,-26.96401949,21.8487449,273.6108749,135,9,0,7,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-07-30,10,Gattaca,30/07/2002,30/07/2002 12:15,15.30270178,15,1.020180118,13,21.849425,-26.966327,30/07/2002 09:43,319,G61A,-26.96401949,21.8487449,265.5858361,150,9,0,7,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-07-30,10,Gattaca,30/07/2002,30/07/2002 12:30,28.14664029,15,1.876442686,13,21.849398,-26.9664625,30/07/2002 09:43,319,G61A,-26.96401949,21.8487449,279.5678317,165,9,0,7,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-02,10,Gattaca,02/08/2002,02/08/2002 09:18,53.87809271,12,4.489841059,14,21.843955,-26.962107,02/08/2002 09:18,374,G93A,-26.96210288,21.84395456,0.460241954,0,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Shrubland
10 2002-08-02,10,Gattaca,02/08/2002,02/08/2002 09:30,52.56244321,15,3.50416288,14,21.84442,-26.962358,02/08/2002 09:18,374,G93A,-26.96210288,21.84395456,54.21449953,12,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Shrubland
10 2002-08-02,10,Gattaca,02/08/2002,02/08/2002 09:45,55.05906083,15,3.670604056,14,21.844375,-26.962829,02/08/2002 09:18,374,G93A,-26.96210288,21.84395456,90.96071762,27,9,0,8,2002,2001/2002,May-Sep,N,N,neither,White sand
10 2002-08-02,10,Gattaca,02/08/2002,02/08/2002 10:00,66.39762405,15,4.42650827,14,21.844389,-26.963324,02/08/2002 09:18,374,G93A,-26.96210288,21.84395456,142.6046583,42,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-02,10,Gattaca,02/08/2002,02/08/2002 10:15,66.82553148,15,4.455035432,14,21.8443325,-26.963919,02/08/2002 09:18,374,G93A,-26.96210288,21.84395456,205.6173862,57,9,0,8,2002,2001/2002,May-Sep,N,N,neither,White sand
10 2002-08-02,10,Gattaca,02/08/2002,02/08/2002 10:30,44.7067301,15,2.980448673,14,21.8440725,-26.9644735,02/08/2002 09:18,374,G93A,-26.96210288,21.84395456,264.1550481,72,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-02,10,Gattaca,02/08/2002,02/08/2002 10:45,25.95880584,15,1.730587056,14,21.8438525,-26.9648245,02/08/2002 09:18,374,G93A,-26.96210288,21.84395456,303.1380313,87,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-02,10,Gattaca,02/08/2002,02/08/2002 11:00,7.873693387,11,0.715790308,14,21.8437035,-26.9650165,02/08/2002 09:18,374,G93A,-26.96210288,21.84395456,325.2973256,102,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-02,10,Gattaca,02/08/2002,02/08/2002 11:11,57.95851296,19,3.050448051,14,21.8436245,-26.965009,02/08/2002 09:18,374,G93A,-26.96210288,21.84395456,325.1605707,113,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-02,10,Gattaca,02/08/2002,02/08/2002 11:30,22.95207096,15,1.530138064,14,21.843982,-26.9654215,02/08/2002 09:18,374,G93A,-26.96210288,21.84395456,369.4366296,132,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-02,10,Gattaca,02/08/2002,02/08/2002 11:45,27.88032866,15,1.858688577,14,21.8438915,-26.9656115,02/08/2002 09:18,374,G93A,-26.96210288,21.84395456,390.6274053,147,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-02,10,Gattaca,02/08/2002,02/08/2002 12:00,57.43781026,15,3.829187351,14,21.843698,-26.9657935,02/08/2002 09:18,374,G93A,-26.96210288,21.84395456,411.6252823,162,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-02,10,Gattaca,02/08/2002,02/08/2002 12:15,7.490854625,15,0.499390308,14,21.8431455,-26.9659495,02/08/2002 09:18,374,G93A,-26.96210288,21.84395456,435.6625237,177,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-16,10,Gattaca,16/08/2002,16/08/2002 09:05,55.94138664,15,3.729425776,13,21.844126,-26.962097,16/08/2002 09:04,374,G93A,-26.96210288,21.84395456,17.02309336,0,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Shrubland
10 2002-08-16,10,Gattaca,16/08/2002,16/08/2002 09:20,96.90615027,15,6.460410018,13,21.8443795,-26.9625465,16/08/2002 09:04,374,G93A,-26.96210288,21.84395456,64.93360595,15,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Shrubland
10 2002-08-16,10,Gattaca,16/08/2002,16/08/2002 09:35,95.44249904,15,6.362833269,13,21.8438245,-26.963264,16/08/2002 09:04,374,G93A,-26.96210288,21.84395456,129.8973468,30,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-16,10,Gattaca,16/08/2002,16/08/2002 09:50,61.7488202,15,4.116588014,13,21.843124,-26.963853,16/08/2002 09:04,374,G93A,-26.96210288,21.84395456,211.5337654,45,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-16,10,Gattaca,16/08/2002,16/08/2002 10:05,45.81611603,15,3.054407735,13,21.842578,-26.9641205,16/08/2002 09:04,374,G93A,-26.96210288,21.84395456,262.8676016,60,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-16,10,Gattaca,16/08/2002,16/08/2002 10:20,18.26048603,15,1.217365736,13,21.842127,-26.964211,16/08/2002 09:04,374,G93A,-26.96210288,21.84395456,296.5669666,75,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-16,10,Gattaca,16/08/2002,16/08/2002 10:35,88.90912758,15,5.927275172,13,21.842046,-26.9643585,16/08/2002 09:04,374,G93A,-26.96210288,21.84395456,314.4951707,90,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-16,10,Gattaca,16/08/2002,16/08/2002 10:50,22.65440544,15,1.510293696,13,21.841315,-26.964822,16/08/2002 09:04,374,G93A,-26.96210288,21.84395456,400.2619483,105,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-16,10,Gattaca,16/08/2002,16/08/2002 11:05,6.614518407,15,0.440967894,13,21.8411055,-26.9647405,16/08/2002 09:04,374,G93A,-26.96210288,21.84395456,407.5773576,120,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-16,10,Gattaca,16/08/2002,16/08/2002 11:20,45.99045872,15,3.066030582,13,21.8410405,-26.964754,16/08/2002 09:04,374,G93A,-26.96210288,21.84395456,413.1486056,135,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-16,10,Gattaca,16/08/2002,16/08/2002 11:35,26.66329078,15,1.777552719,13,21.8413195,-26.9650845,16/08/2002 09:04,374,G93A,-26.96210288,21.84395456,422.5159843,150,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-16,10,Gattaca,16/08/2002,16/08/2002 11:50,15.17720133,15,1.011813422,13,21.841547,-26.9649565,16/08/2002 09:04,374,G93A,-26.96210288,21.84395456,397.4553516,165,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-21,10,Gattaca,21/08/2002,21/08/2002 08:35,72.41350462,15,4.827566975,13,21.849831,-26.967741,21/08/2002 08:34,NA,NA,NA,NA,NA,0,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-21,10,Gattaca,21/08/2002,21/08/2002 08:50,34.62434942,20,1.731217471,13,21.850311,-26.96725,21/08/2002 08:34,NA,NA,NA,NA,NA,15,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-21,10,Gattaca,21/08/2002,21/08/2002 09:10,40.79231594,15,2.719487729,13,21.8506505,-26.9671765,21/08/2002 08:34,NA,NA,NA,NA,NA,35,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-21,10,Gattaca,21/08/2002,21/08/2002 09:25,61.33323829,15,4.088882553,13,21.8505685,-26.966817,21/08/2002 08:34,NA,NA,NA,NA,NA,50,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-21,10,Gattaca,21/08/2002,21/08/2002 09:40,58.28925206,15,3.885950137,13,21.8510315,-26.966451,21/08/2002 08:34,NA,NA,NA,NA,NA,65,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-21,10,Gattaca,21/08/2002,21/08/2002 09:55,54.44832724,15,3.629888483,13,21.851147,-26.966965,21/08/2002 08:34,NA,NA,NA,NA,NA,80,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-21,10,Gattaca,21/08/2002,21/08/2002 10:10,39.84216427,15,2.656144285,13,21.851007,-26.9674385,21/08/2002 08:34,NA,NA,NA,NA,NA,95,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-21,10,Gattaca,21/08/2002,21/08/2002 10:25,32.10635608,15,2.140423739,13,21.850929,-26.96779,21/08/2002 08:34,NA,NA,NA,NA,NA,110,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-21,10,Gattaca,21/08/2002,21/08/2002 10:40,22.10424267,15,1.473616178,13,21.8512325,-26.967689,21/08/2002 08:34,NA,NA,NA,NA,NA,125,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-21,10,Gattaca,21/08/2002,21/08/2002 10:55,16.38620582,15,1.092413721,13,21.8512205,-26.9674905,21/08/2002 08:34,NA,NA,NA,NA,NA,140,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-21,10,Gattaca,21/08/2002,21/08/2002 11:10,52.11479365,15,3.474319576,13,21.851191,-26.9676355,21/08/2002 08:34,NA,NA,NA,NA,NA,155,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-08-21,10,Gattaca,21/08/2002,21/08/2002 11:25,17.56599129,10,1.756599129,13,21.851082,-26.968094,21/08/2002 08:34,NA,NA,NA,NA,NA,170,9,0,8,2002,2001/2002,May-Sep,N,N,neither,Savanna
10 2002-09-04,10,Gattaca,04/09/2002,04/09/2002 08:32,82.03611024,13,6.310470019,14,21.846409,-26.965559,04/09/2002 08:32,NA,NA,NA,NA,NA,0,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-04,10,Gattaca,04/09/2002,04/09/2002 08:45,49.47562486,15,3.29837499,14,21.847129,-26.965923,04/09/2002 08:32,NA,NA,NA,NA,NA,13,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-04,10,Gattaca,04/09/2002,04/09/2002 09:00,94.95840389,15,6.330560259,14,21.8476105,-26.9660405,04/09/2002 08:32,NA,NA,NA,NA,NA,28,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-04,10,Gattaca,04/09/2002,04/09/2002 09:15,97.9866336,15,6.53244224,14,21.8485585,-26.9659165,04/09/2002 08:32,NA,NA,NA,NA,NA,43,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-04,10,Gattaca,04/09/2002,04/09/2002 09:30,47.34097601,15,3.156065067,14,21.849538,-26.9660365,04/09/2002 08:32,NA,NA,NA,NA,NA,58,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,White sand
10 2002-09-04,10,Gattaca,04/09/2002,04/09/2002 09:45,45.06478539,15,3.004319026,14,21.8498225,-26.9663785,04/09/2002 08:32,NA,NA,NA,NA,NA,73,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-04,10,Gattaca,04/09/2002,04/09/2002 10:00,55.09601163,15,3.673067442,14,21.8502265,-26.9665645,04/09/2002 08:32,NA,NA,NA,NA,NA,88,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-04,10,Gattaca,04/09/2002,04/09/2002 10:15,50.62725655,15,3.375150437,14,21.850595,-26.9661935,04/09/2002 08:32,NA,NA,NA,NA,NA,103,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-04,10,Gattaca,04/09/2002,04/09/2002 10:30,41.48251933,15,2.765501289,14,21.8510375,-26.965966,04/09/2002 08:32,NA,NA,NA,NA,NA,118,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-04,10,Gattaca,04/09/2002,04/09/2002 10:45,33.31871164,15,2.221247443,14,21.8511095,-26.9663335,04/09/2002 08:32,NA,NA,NA,NA,NA,133,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-04,10,Gattaca,04/09/2002,04/09/2002 11:00,93.38507257,15,6.225671505,14,21.8513515,-26.9665415,04/09/2002 08:32,NA,NA,NA,NA,NA,148,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-04,10,Gattaca,04/09/2002,04/09/2002 11:15,30.52239578,15,2.034826385,14,21.8514575,-26.965707,04/09/2002 08:32,NA,NA,NA,NA,NA,163,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-04,10,Gattaca,04/09/2002,04/09/2002 11:30,28.53255781,15,1.902170521,14,21.8516185,-26.965941,04/09/2002 08:32,NA,NA,NA,NA,NA,178,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-05,10,Gattaca,05/09/2002,05/09/2002 08:08,86.94579095,12,7.245482579,14,21.84653,-26.9655585,05/09/2002 08:08,NA,NA,NA,NA,NA,0,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-05,10,Gattaca,05/09/2002,05/09/2002 08:20,43.04485107,15,2.869656738,14,21.8458025,-26.9651215,05/09/2002 08:08,NA,NA,NA,NA,NA,12,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-05,10,Gattaca,05/09/2002,05/09/2002 08:35,14.34690189,15,0.956460126,14,21.84537,-26.965086,05/09/2002 08:08,NA,NA,NA,NA,NA,27,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-05,10,Gattaca,05/09/2002,05/09/2002 08:50,97.60550012,15,6.507033341,14,21.845408,-26.9649615,05/09/2002 08:08,NA,NA,NA,NA,NA,42,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-05,10,Gattaca,05/09/2002,05/09/2002 09:05,65.25569144,15,4.350379429,14,21.8446125,-26.965479,05/09/2002 08:08,NA,NA,NA,NA,NA,57,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-05,10,Gattaca,05/09/2002,05/09/2002 09:20,87.71679108,15,5.847786072,14,21.843979,-26.965639,05/09/2002 08:08,NA,NA,NA,NA,NA,72,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-05,10,Gattaca,05/09/2002,05/09/2002 09:35,71.4561187,15,4.763741246,14,21.843095,-26.965678,05/09/2002 08:08,NA,NA,NA,NA,NA,87,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-05,10,Gattaca,05/09/2002,05/09/2002 09:50,42.35925305,15,2.823950203,14,21.8426045,-26.966149,05/09/2002 08:08,NA,NA,NA,NA,NA,102,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-05,10,Gattaca,05/09/2002,05/09/2002 10:05,65.70178144,15,4.380118763,14,21.842515,-26.9665215,05/09/2002 08:08,NA,NA,NA,NA,NA,117,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-05,10,Gattaca,05/09/2002,05/09/2002 10:20,40.17235444,15,2.678156963,14,21.842047,-26.96694,05/09/2002 08:08,NA,NA,NA,NA,NA,132,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-05,10,Gattaca,05/09/2002,05/09/2002 10:35,7.238091387,15,0.482539426,14,21.841714,-26.966734,05/09/2002 08:08,NA,NA,NA,NA,NA,147,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-05,10,Gattaca,05/09/2002,05/09/2002 10:50,15.96614597,15,1.064409732,14,21.8416435,-26.966717,05/09/2002 08:08,NA,NA,NA,NA,NA,162,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-09-05,10,Gattaca,05/09/2002,05/09/2002 11:05,46.97587247,20,2.348793623,14,21.8415705,-26.966589,05/09/2002 08:08,NA,NA,NA,NA,NA,177,9,0,9,2002,2001/2002,May-Sep,Y,N,babysitting,Savanna
10 2002-10-01,10,Gattaca,01/10/2002,01/10/2002 08:45,48.93235744,20,2.446617872,9,21.841464,-26.961644,NA,NA,NA,NA,NA,NA,0,9,1,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging,White sand
10 2002-10-01,10,Gattaca,01/10/2002,01/10/2002 09:05,14.81740552,15,0.987827035,9,21.841677,-26.962041,NA,NA,NA,NA,NA,NA,20,9,1,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging,White sand
10 2002-10-01,10,Gattaca,01/10/2002,01/10/2002 09:20,56.92808782,15,3.795205855,9,21.84163,-26.9621675,NA,NA,NA,NA,NA,NA,35,9,1,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging,White sand
10 2002-10-01,10,Gattaca,01/10/2002,01/10/2002 09:35,23.17304683,15,1.544869789,9,21.842093,-26.9624705,NA,NA,NA,NA,NA,NA,50,9,1,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging,White sand
10 2002-10-01,10,Gattaca,01/10/2002,01/10/2002 09:50,84.34309727,12,7.028591439,9,21.8421245,-26.962677,NA,NA,NA,NA,NA,NA,65,9,1,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging,White sand
10 2002-10-01,10,Gattaca,01/10/2002,01/10/2002 10:02,58.72373323,18,3.262429624,9,21.8420805,-26.9619195,NA,NA,NA,NA,NA,NA,77,9,1,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging,White sand
10 2002-10-01,10,Gattaca,01/10/2002,01/10/2002 10:20,32.07336877,15,2.138224584,9,21.8419035,-26.9614155,NA,NA,NA,NA,NA,NA,95,9,1,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging,White sand
10 2002-10-01,10,Gattaca,01/10/2002,01/10/2002 10:35,51.09349878,15,3.406233252,9,21.842146,-26.9612245,NA,NA,NA,NA,NA,NA,110,9,1,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging,Shrubland
10 2002-10-08,10,Gattaca,08/10/2002,08/10/2002 07:15,40.79701719,15,2.719801146,14,21.843979,-26.959931,08/10/2002 07:15,336,G23A,-26.96026373,21.84424357,45.39806159,0,9,1,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging,White sand
10 2002-10-08,10,Gattaca,08/10/2002,08/10/2002 07:30,23.97897279,15,1.598598186,14,21.844245,-26.960211,08/10/2002 07:15,336,G23A,-26.96026373,21.84424357,5.871294016,15,9,1,10,2002,2002/2003,Oct-Apr,N,Y,pups_foraging,White sand
